44885,JPaolo_04,"Thu Dec 19 20:49:59 CST 2013",Philippines,"Gusto ko mapanood yung Frozen tyaka Hunger Games TT^TT"
44960,HeeeyKeepCALM,"Thu Dec 19 20:50:02 CST 2013",Philippines,"RT @UsoMahiyaBro: May mga subjects talagang masarap tulugan."
45034,ANNtwittwit,"Thu Dec 19 20:50:05 CST 2013",Philippines,"Saglit lang pero super sulit !!! :D"
45072,DJyoow,"Thu Dec 19 20:50:07 CST 2013",Philippines,"Tae dame nyang picture :"""""""""">"
45118,ejv__,"Thu Dec 19 20:50:09 CST 2013",Philippines,"Sarap pala ng liempo ng Baliwag."
45133,JarenOfficial,"Thu Dec 19 20:50:10 CST 2013",Philippines,"Paskuhan will be my happy Thursday tomorrow. :)"
45179,sophieohlala_,"Thu Dec 19 20:50:12 CST 2013","Philippines ","RT @PRANSiskano: @sophieohlala_ Araw araw ka naman yatang cheat day sa pagkain? -__- :D"
45324,ericjohnking,"Thu Dec 19 20:50:18 CST 2013",Philippines,"Shopping can be tiring at times especially when you have to deal with long queues during the holiday… http://t.co/8kJookkuVQ"
45337,mochipuwet,"Thu Dec 19 20:50:18 CST 2013",Philippines,"Goodevening :)"
45383,KaibigangIsay,"Thu Dec 19 20:50:20 CST 2013",Philippines,"Narrow minded talaga to si kuya -.-"
45545,dblackbitch,"Thu Dec 19 20:50:28 CST 2013",Philippines,"Racing against time! (@ Bagong Ilog Bridge) http://t.co/Jag8D69H8N"
45550,prettyanica,"Thu Dec 19 20:50:28 CST 2013",Philippines,"poteek! pagsa ngelip naman!! syang sya na e!"
45585,patingdacanay,"Thu Dec 19 20:50:30 CST 2013",philippines,"Yes, aim for nationals. Ikarigatak."
45623,AnonymousJnRc,"Thu Dec 19 20:50:32 CST 2013",PHILIPPINES,"#My5HHolidayWish third is..food :))))))))::"
45662,yeyskie,"Thu Dec 19 20:50:34 CST 2013",philippines,"@SirArvi ..  mapilit eh, pagbigyan.. hahaha"
45674,imgennisebetita,"Thu Dec 19 20:50:34 CST 2013",Philippines,"Ngayong Sunday na ung sa Goin Bulilit nila"
45782,Winaaalee,"Thu Dec 19 20:50:39 CST 2013",Philippines,"Yung matutuwa na sana ako kasi akala ko yung exostoreph na yung nagreply di pala -_-"
45828,KiaraGuarina,"Thu Dec 19 20:50:41 CST 2013",Philippines,Kalokaaaaaaaa.
45852,ImFredrickG,"Thu Dec 19 20:50:42 CST 2013",Philippines,"Uy @dyeremee at @reginataaa, thank you sa cake. Mwehehe. EK NAMAN TAYONG BLOC PLS, TAPOS LIBRE NIYO. HAHAHA. :))"
45873,khaieeetan,"Thu Dec 19 20:50:43 CST 2013",Philippines,"@akositamitami ohh, sige ako nalang magiging friend moo :)"
45919,Chipipoy,"Thu Dec 19 20:50:45 CST 2013",Philippines,"Matapos ka na sana ubo ka... Miss ko na mag ice cream :-("
46007,lameTINAger,"Thu Dec 19 20:50:49 CST 2013",Philippines,"I hate it when you already brushed your teeth and you suddenly feel hungry :T gonna brush again"
46021,imsuperDeo,"Thu Dec 19 20:50:50 CST 2013",philippines,"RT @imlolabashang: ""Ang taong sawi, sa pagkain bumabawi."""
46055,spenceraulo,"Thu Dec 19 20:50:51 CST 2013",Philippines,"@kimpaaay @darlafey @class_freak wag daw sa pnoval!!! Ayun daw yung may mga ngaganap na milagro ehhh."
46121,itsleithegreat,"Thu Dec 19 20:50:55 CST 2013",Philippines,"Makati girl"
46150,zigczag,"Thu Dec 19 20:50:56 CST 2013",philippines,"ui @micagandahan @nihceleolhc101 @banana_reese kain tayo sa perri todds ha pagbalik.."
46160,AWESAAAAAM,"Thu Dec 19 20:50:57 CST 2013",Philippines,"RT @JPNeri: @irishkayyy @kgjpm @nestlieanneyee lechon ra man diay hahahaha ay"
46216,IllaJoyce13,"Thu Dec 19 20:50:59 CST 2013",Philippines,"@VonDaught Ang mga rich kid, hindi nauubusan yan. Hahaha"
46231,MarianoMhei,"Thu Dec 19 20:50:59 CST 2013",Philippines,"""@imdanielpadilla: I would do anything for you."""
46257,pinkish1997,"Thu Dec 19 20:51:00 CST 2013",Philippines,"Having dinner at Solaire... #literallypiggingout :))"
46335,UncleDrewww,"Thu Dec 19 20:51:04 CST 2013",Philippines,"36"" PIZZA"
46364,2onedayph,"Thu Dec 19 20:51:05 CST 2013",Philippines,"@sehjy lol pano yun te?"
46384,achierhyzz,"Thu Dec 19 20:51:06 CST 2013",Philippines,"may eng sub na ba?"
46388,BEAnderfuuul,"Thu Dec 19 20:51:06 CST 2013",Philippines,"Yema cake pls."
46416,kuleeeeng,"Thu Dec 19 20:51:07 CST 2013",Philippines,"@pcibanez oo papanuodin ko nga eh. saken naman na kase yun kaya anytime pwede ko mapanuod. :D"
46457,DannielJohnn,"Thu Dec 19 20:51:09 CST 2013",Philippines,"@AnGel_261D Iiyak mo yan. Sabay kain."
46560,KaibigangIsay,"Thu Dec 19 20:51:13 CST 2013",Philippines,"@zari_naaa @clarfiya19 @Allyza_Mae haha wala nabang makaen? haha"
46610,mushymashie,"Thu Dec 19 20:51:15 CST 2013",Philippines,"parang ang haggard ni Joaquin tonight. haha #G2B"
46710,lourdes_181,"Thu Dec 19 20:51:19 CST 2013",philippines,"@simbahan http://t.co/xpdzpp7Ei2"
46971,MarianoMhei,"Thu Dec 19 20:51:30 CST 2013",Philippines,"""@BoyHanep: Dear HEIGHT, magbabagong taon na oh! TAAS-TAAS din pag may time."""
47051,kaaatttrina,"Thu Dec 19 20:51:34 CST 2013",Philippines,"Saya ng Christmas Party #SAUL :""> Kapagod maglaro, andameng pagkain, thank you sa gifts :***"
47053,lamMONAyan,"Thu Dec 19 20:51:34 CST 2013",Philippines,"UPian vibes si joaquin. ipaglaban ang karapatan ng mga iskolar!"
47085,EdliKo,"Thu Dec 19 20:51:35 CST 2013",Philippines,"@EnnaidMagdayo #HappyTummy #Dinner #PerfectDinner #Yummy HAHAHAHAHA"
47086,DJyoow,"Thu Dec 19 20:51:35 CST 2013",Philippines,"CHURAAAAAAAAA XD"
47142,ReinahCueto,"Thu Dec 19 20:51:37 CST 2013",Philippines,"@MartinSison hahahaha. Sa january ka mag wrecking ball"
47272,amstardust,"Thu Dec 19 20:51:43 CST 2013",Philippines,"Tweet ng tweet naka off pala yung wifi. Galeng -__-"
47354,kareshha,"Thu Dec 19 20:51:47 CST 2013",Philippines,"Kakadinner ko lang gutom na ulit ako. :("
47448,itsmeShailene,"Thu Dec 19 20:51:51 CST 2013",Philippines,@FrancesAbii
47510,ItsKianaLazares,"Thu Dec 19 20:51:53 CST 2013",Philippines,"Goaling 400!! Follow me please! #teamfollowback #plsfollowme"
47570,jannayesha,"Thu Dec 19 20:51:56 CST 2013",Philippines,"@yoottower2001 Haha :)) ang ironic nga eh. may mushroom hat ako pero takot ako sa totoong mushroom :) :("
47583,clarencerose,"Thu Dec 19 20:51:57 CST 2013",philippines,"Im so happy :)) Vacation!"
47588,ChooMendoza,"Thu Dec 19 20:51:57 CST 2013",Philippines,"Got my new clothes for tomorrow! #USTPaskuhan2013 :))"
47623,MarianoMhei,"Thu Dec 19 20:51:58 CST 2013",Philippines,"""@IndayBanat: Yung saleslady na sunod ng sunod sayo. Di po ako mag nanakaw ate!"" THIS"
47638,jennicajacb,"Thu Dec 19 20:51:59 CST 2013",Philippines,"@JUANderLOPS negative talaga :( sayanag!! Tagaytay tau"
47677,BTNT_JL,"Thu Dec 19 20:52:01 CST 2013",Philippines,"Alam mo yung nanghihina ka na sa pagod pero ayaw mo parin matulog"
47697,Jnbtstl,"Thu Dec 19 20:52:02 CST 2013",Philippines,"MAY POGI SA MCDO KNINA HAHAHAHAHAB"
47755,spenceraulo,"Thu Dec 19 20:52:06 CST 2013",Philippines,"Pakulay lang akong red na hair bukas, di ko nasunod color code ehh hahajk"
47783,atquinto,"Thu Dec 19 20:52:07 CST 2013",Philippines,"@ayeemacaraig @rapplerdotcom can they just ride everyday sa mga buses na ito then motopropio sila ang kumilos at magreklamo?"
47840,MarianoMhei,"Thu Dec 19 20:52:10 CST 2013",Philippines,"""@BookofBanat: Wag kalimutang magpasalamat kay God."""
47847,JoyMyGosh,"Thu Dec 19 20:52:10 CST 2013",Philippines,"RT @JayFluent: i wish i had some ramen"
47881,itsmeShailene,"Thu Dec 19 20:52:12 CST 2013",Philippines,"@FrancesAbii may bayad po ba sa shipping ng flowercrown kapag here lang po sa Batangas ☺️"
47953,MySuperJON,"Thu Dec 19 20:52:15 CST 2013",Philippines,"""@baaaabsss_: ATE ROMELLLA hahaha galing galing sumayaw XD @MySuperJON  :) chineer kita :p"" LOL ! X) Epic ko nga eyy :3"
48054,SeddSaid,"Thu Dec 19 20:52:19 CST 2013",Philippines,"Saw her with her cousins."
48058,amstardust,"Thu Dec 19 20:52:19 CST 2013",Philippines,"Atleast kahit stuck sa labas ng bahay, sagap ng internet. XD"
48080,dreamreacherrr,"Thu Dec 19 20:52:20 CST 2013",Philippines,"@maljasteffilee Okie dokes :) Did you receive my little cookie? Haha"
48085,MarianoMhei,"Thu Dec 19 20:52:20 CST 2013",Philippines,"""@RealKrissandrea: Pag ako naging Presidente. Ipapapatay ko lahat ng MALALANDE."""
48092,imgennisebetita,"Thu Dec 19 20:52:21 CST 2013",Philippines,"Magreresign na daw si mama bear
#G2BTogetherYouAndI"
48103,cristeynanne,"Thu Dec 19 20:52:21 CST 2013",Philippines,"jelly fish again and again"
48144,Jnbtstl,"Thu Dec 19 20:52:23 CST 2013",Philippines,"yung mcdo sa bayan tambayan ng mga jejemon zz -_-"
48206,BTNT_JL,"Thu Dec 19 20:52:26 CST 2013",Philippines,"I want a sister :/"
48211,AndreaBRivera,"Thu Dec 19 20:52:26 CST 2013",Philippines,"Drinking session w/ hubby. Red horse for him and san mig apple for me ♥"
48216,Erickatiii,"Thu Dec 19 20:52:27 CST 2013",Philippines,"Naiinis talaga ko."
48322,KaibigangIsay,"Thu Dec 19 20:52:32 CST 2013",Philippines,"@clarfiya19 @zari_naaa @Allyza_Mae haha loko talaga e. nunuod muna ko g2b :D haha"
48328,MarianoMhei,"Thu Dec 19 20:52:32 CST 2013",Philippines,"""@BookofBanat: Sana merong wallet na hindi nauubusan ng laman."""
48419,KennEspi,"Thu Dec 19 20:52:36 CST 2013",Philippines,"@gheiexplore Nux. Iniisip mo nnaman ako hahahaha"
48434,Macadesha,"Thu Dec 19 20:52:37 CST 2013",Philippines,"Ang haba ng tulog ko kaninang tanghale. Mamaya ako nalang gising :|"
48499,ericejercito,"Thu Dec 19 20:52:39 CST 2013",Philippines,"Left here alone."
48502,nicolehleh,"Thu Dec 19 20:52:40 CST 2013",Philippines,"money can buy me happiness its called FOOD. Oh la laaaa~"
48650,DxtrJhnP,"Thu Dec 19 20:52:47 CST 2013",Philippines,"@danajoseyy ate Dana ng ano ?"
48656,AngLandiMoSobra,"Thu Dec 19 20:52:47 CST 2013","Philippines ","Food + Sleep + Internet = BAKASYON"
48659,andreafabillar_,"Thu Dec 19 20:52:47 CST 2013",Philippines,"Yung Pamintaaa! Hahaha"
48681,KennEspi,"Thu Dec 19 20:52:49 CST 2013",Philippines,"@gheiexplore DRAAMAAAA"
48747,MarianoMhei,"Thu Dec 19 20:52:52 CST 2013",Philippines,"""@BookofBanat: Bago ka sumuko, Subukan mo muna."""
48776,Macadesha,"Thu Dec 19 20:52:53 CST 2013",Philippines,"Okay lang yan."
48783,QueencessSF28,"Thu Dec 19 20:52:53 CST 2013",Philippines,"Hungry! :((( Natatamad na nga lang akong lumabas. :((("
48893,AbbieeEspiritu,"Thu Dec 19 20:52:58 CST 2013",Philippines,"Ano pipiliin mo love o pagkain? Pipiliin ko pagkain. wala lang ako mapapala dyan sa na love na yan."
48938,spenceraulo,"Thu Dec 19 20:53:00 CST 2013",Philippines,"Mala-Kyungsoo sa 으르렁 or Baekhyun Hahaha shet lang :)))"
48939,mayhengular,"Thu Dec 19 20:53:00 CST 2013",Philippines,"hungry as......"
48957,amstardust,"Thu Dec 19 20:53:01 CST 2013",Philippines,"""@WagAssuming: Natural nalang sa magkakaibigan ang magtawagan ng bitch. ♡"" Bastard :D"
48979,2onedayph,"Thu Dec 19 20:53:02 CST 2013",Philippines,"Nichkhun it is! :) congrats to the winner! http://t.co/Xvyjsh3e0V"
49091,NicaOlchondra,"Thu Dec 19 20:53:06 CST 2013",Philippines,"@angeliiiiik hipon. =( miss na kita."
49092,pagursua,"Thu Dec 19 20:53:06 CST 2013",philippines,"Home, did i say home?"
49127,Its_EmDiaz,"Thu Dec 19 20:53:08 CST 2013","Philippines ","""Nakakasawa ng umiyak sa isang simpleng salitang binibitiwan nila"""
49129,fantasticmakeup,"Thu Dec 19 20:53:08 CST 2013",Philippines,"Pesto Tezta Italian 

#green #dish #yummy #dinner #picofthenight #instamag #instapic #instagood… http://t.co/TYMrXle6u8"
49152,ryetalksabout,"Thu Dec 19 20:53:09 CST 2013",Philippines,"@carielophobiac @prieythet haha! May dagdag kotong to ah!"
49227,asDANIELfghjkl,"Thu Dec 19 20:53:13 CST 2013",Philippines,"@rjohn___ nahiya nga ako e. Hahahaha. :)"
49259,pagursua,"Thu Dec 19 20:53:14 CST 2013",philippines,Sleepy
49289,iamgneiss,"Thu Dec 19 20:53:16 CST 2013",Philippines,"Grabeng message tone to. Hahaha. Tinapos ung She had the World para sa isang text ★"
49325,PotPotBaboy,"Thu Dec 19 20:53:17 CST 2013",philippines,"Craving for more fries."
49328,cheskaaat,"Thu Dec 19 20:53:17 CST 2013",Philippines,"finally tried the cheesy 7 pizza oh em"
49359,MarianoMhei,"Thu Dec 19 20:53:19 CST 2013",Philippines,"""@BentangBanat: BARKADA ang tawagan, pero KAPATID ang turingan."""
49369,trinkai09,"Thu Dec 19 20:53:19 CST 2013",Philippines,"""@TopComedyy: Sorry for whatever I said
I was just hungry at that time"""
49513,marylouhc,"Thu Dec 19 20:53:26 CST 2013",Philippines,"Christmas shopping should be fun but yung sikip at dami ng tao sobrang stressful!"
49541,AlegnaEnitsirhc,"Thu Dec 19 20:53:28 CST 2013",Philippines,"Ouch -.-"
49615,ARENufable,"Thu Dec 19 20:53:30 CST 2013",Philippines,"@tamsnufable kapal ng taba mo!! Baboy ew"
49624,jannayesha,"Thu Dec 19 20:53:31 CST 2013",Philippines,"@yoottower2001 Eh kasi may tumubong mushroom sa banyo namin di ko alam kung bakit kaya yun takot nako sknila. di rin ako kumkain ng mushroom"
49711,joycebutardo,"Thu Dec 19 20:53:35 CST 2013",Philippines,"Thursday bonding! @ TriNoma http://t.co/1MSE6KCtCZ"
49721,biancalim27,"Thu Dec 19 20:53:35 CST 2013",Philippines,"""@AngLandiMoSobra: Food + Sleep + Internet = BAKASYON"""
49770,ac3e,"Thu Dec 19 20:53:38 CST 2013",Philippines,"@prodeeboy @alexpianista101 hindi pa kasama ang kalahating bloke ng eden cheese...bawal mastress"
49787,aerorecto,"Thu Dec 19 20:53:39 CST 2013",Philippines,"Get me a she-elf pls"
49791,ChaChiApiado,"Thu Dec 19 20:53:39 CST 2013",philippines,"yown may pasalubong si ate :))))"
49797,BTNT_JL,"Thu Dec 19 20:53:39 CST 2013",Philippines,"Kanina ako nag flofloating sa 8 feet
Philip: Mababaw lang diyan
Ako: Oo naman
Biglang tumalon si Philip
Philip: Langya! Ang lalim
Hahahaha"
49799,Ardeeeeeeeeeeee,"Thu Dec 19 20:53:39 CST 2013",Philippines,"#nowplaying ANG PAROKYA 

Nvm tapos na -_-"
49873,spenceraulo,"Thu Dec 19 20:53:42 CST 2013",Philippines,"@darlafey @kimpaaay @class_freak tse hahahahahahhaha tuwang tuwa. Kamusta na kya ung magboypren na amv :O"
49935,ajtuason,"Thu Dec 19 20:53:45 CST 2013",Philippines,"Send me back to Manila. Too much drama here tonight. -__-"""
49955,theacagaoan,"Thu Dec 19 20:53:45 CST 2013",Philippines,"RT @betspornillos: Wishlist : 1.pagmamahal 2. Pagmamahal ..10. Pagmamahal. Choooos . Pagkain lang talaga yan"
49995,rowannemorales_,"Thu Dec 19 20:53:47 CST 2013",Philippines,"@AsdfghjKeniaaah ay. DI KASYAAAAA?! :("
50100,eireeee,"Thu Dec 19 20:53:52 CST 2013",Philippines,"RT @christineivy_: Hehe food na pls"
50147,2onedayph,"Thu Dec 19 20:53:54 CST 2013",Philippines,"Nichkhun it is! Congrats @ClaraMattea :) http://t.co/iqizpj7tms"
50161,yowitsmeClaire,"Thu Dec 19 20:53:54 CST 2013","Philippines ","@metroMANELLEa Ah. Pasalubong ko man ha? C:"
50187,dblackbitch,"Thu Dec 19 20:53:56 CST 2013",Philippines,"No sleep. Buti na lang di na ganun kadami work! (@ Bonifacio Global City w/ 5 others) http://t.co/GPx09SQbDc"
50198,CamusEroll,"Thu Dec 19 20:53:56 CST 2013",Philippines,"RT ""@AngLandiMoSobra: Food + Sleep + Internet = BAKASYON"" true."
50362,atquinto,"Thu Dec 19 20:54:03 CST 2013",Philippines,"@ayeemacaraig @rapplerdotcom motu propio pla spelling sori nmn"
50462,mochipuwet,"Thu Dec 19 20:54:08 CST 2013",Philippines,"Cute ni joaquin"
50488,DrixCabudsan,"Thu Dec 19 20:54:09 CST 2013",Philippines,"@mariAAAAnnAAAA 7-4. Punta ka sa sat?"
50490,PeligrinoAlex,"Thu Dec 19 20:54:09 CST 2013",Philippines,"Pizza toblerone pizza toblerone new thaaang"
50506,MarianoMhei,"Thu Dec 19 20:54:10 CST 2013",Philippines,"Basta Pants."
50598,itskayemiranda,"Thu Dec 19 20:54:14 CST 2013",Philippines,"Hunger Games lang ang drama ng #G2B #GotToBelieve?"
50607,jeyydiii,"Thu Dec 19 20:54:14 CST 2013",Philippines,"@cacapitrm Kaya nga, bwesit. May moment din dapat ako eh, fakk. <\3 hahaha! Kwento na ateng."
50657,MarianoMhei,"Thu Dec 19 20:54:16 CST 2013",Philippines,"Good Night na Bye :)"
50724,ryetalksabout,"Thu Dec 19 20:54:18 CST 2013",Philippines,"@carielophobiac @prieythet haha! Yep meron pero wala pa laman eh"
50755,yeyskie,"Thu Dec 19 20:54:20 CST 2013",philippines,"Ano ba meron sa gabing toh at madaming drama ... haha :-)"
50761,Erickatiii,"Thu Dec 19 20:54:20 CST 2013",Philippines,"Craving for mcdo fries huhubels :("
50848,MrBolice,"Thu Dec 19 20:54:24 CST 2013",Philippines,"Fak. We have a mastery exam tomorrow on elecs. I havent studied and im still not home. Faaaak #yolo"
50864,ilovechloexoxo,"Thu Dec 19 20:54:25 CST 2013",Philippines,"Thantophobia, the fear of losing someone you love #fact"
51018,khaieeetan,"Thu Dec 19 20:54:31 CST 2013",Philippines,"Omg Gino! :D #G2B"
51127,womaNIZAA,"Thu Dec 19 20:54:36 CST 2013",Philippines,"KFC again."
51161,ilovechloexoxo,"Thu Dec 19 20:54:37 CST 2013",Philippines,"@IamLyrem @iamONAme oo nga naman."
51292,JarenOfficial,"Thu Dec 19 20:54:43 CST 2013",Philippines,"Luh tangina may nagtag sakin di ko naman kilala. Ayos ah haha"
51325,Sidneykiim,"Thu Dec 19 20:54:44 CST 2013",Philippines,"ang Ganda ni Chichay :))"
51349,jakejasonang,"Thu Dec 19 20:54:45 CST 2013",Philippines,"RT @imlolabashang: ""Ang taong sawi, sa pagkain bumabawi."""
51361,MargaretComia,"Thu Dec 19 20:54:46 CST 2013",Philippines,"@glentowt uuwi haha pero sa isang araw pa"
51410,irishclara,"Thu Dec 19 20:54:48 CST 2013",philippines,"RT @SpeakComedy: Friends who buy you food are friends for life"
51424,PsychedCranium,"Thu Dec 19 20:54:49 CST 2013",Philippines,"@cannotgems wala tayong kupas HAHAHAHHA #lollipop"
51461,mgraceborja,"Thu Dec 19 20:54:51 CST 2013",Philippines,"Kailangan nang mag-isip ng Plan B..."
51534,JefffMartin,"Thu Dec 19 20:54:54 CST 2013",Philippines,"Ang lupet ni joaquin hahaha"
51575,janakatarina,"Thu Dec 19 20:54:56 CST 2013",Philippines,"Oregon Strawberry ice cream for dessert. Tillamook flavors are ze best. Yumyum!"
51579,imgennisebetita,"Thu Dec 19 20:54:56 CST 2013",Philippines,"Nagrarally si Joaquin
#G2BTogetherYouAndI"
51638,MySuperJON,"Thu Dec 19 20:54:59 CST 2013",Philippines,"@baaaabsss_ Sabi ko na eyy !! Hindi talaga ako kung d si ano XD"
51650,Ailynnnnnnn,"Thu Dec 19 20:54:59 CST 2013",Philippines,"Sisig, <3"
51769,Macadesha,"Thu Dec 19 20:55:04 CST 2013",Philippines,"@Iamyourangel27 haha napuyat kasi tapos nagising  ng maaga. :)) kaya pagdating tulog agad. Haha :)"
51788,rowannemorales_,"Thu Dec 19 20:55:05 CST 2013",Philippines,"@AsdfghjKeniaaah  hala :(((( MAG PAPAYAT Ka!"
51789,1D5SOSmash,"Thu Dec 19 20:55:05 CST 2013",Philippines,"I find it cute when @Real_Liam_Payne types like thissssss. :)) xx"
51850,TheGinoLopez,"Thu Dec 19 20:55:07 CST 2013",Philippines,"@FrancoMabanta @NicoleAsensio @iracaracruz @justinquirino Never had I ever done anything wrong!!! Haha"
51860,JellahLouella,"Thu Dec 19 20:55:08 CST 2013",Philippines,"Ang sarap kumain #McDo"
51914,imMaikeruKeiji,"Thu Dec 19 20:55:10 CST 2013",Philippines,"Dinner time! Walang gym kanina busy sa raket! Pagod at gutom. Tara lets eat! Tadaikimasu! #dinner… http://t.co/cDRW2BvJ3q"
51916,duanetan10,"Thu Dec 19 20:55:10 CST 2013",Philippines,"RT @IntThings: Sunny Side Egg Mold! http://t.co/cqU5t4s3nK"
51940,issyaicee,"Thu Dec 19 20:55:11 CST 2013",Philippines,"Dah binaboy npd. Jollibee nsad dw -___-"
51946,chendelmundo,"Thu Dec 19 20:55:11 CST 2013",Philippines,"#tbt #throwbackthursday exactly 3 years ago... #emaciated lols ;)) #anyare? Sarap kumain lols @… http://t.co/E7EZ6hBLLA"
51951,imMaikeruKeiji,"Thu Dec 19 20:55:11 CST 2013",Philippines,"Dinner time! Walang gym kanina busy sa raket! Pagod at gutom. Tara lets eat! Tadaikimasu! #dinner #papya #apple... http://t.co/tOUAtyng7K"
51961,IllaJoyce13,"Thu Dec 19 20:55:12 CST 2013",Philippines,"@VonDaught Hindi naman nasusukat ang yaman sa laki ng bahay :))))"
51964,iamalissaV,"Thu Dec 19 20:55:12 CST 2013",Philippines,"“@WagAssuming: Natural nalang sa magkakaibigan ang magtawagan ng bitch. ♡”@iceKimpossible @rgcssrmt @annajane_nami @polpolits @KumiYoon"
52027,ihearttheatot,"Thu Dec 19 20:55:14 CST 2013",philippines,"Tenx bebe Lian. Hindi ko gagastusin to kahit gutom na ko HAHAHA #ProudINC http://t.co/glqWXGAhnD"
52075,JefffMartin,"Thu Dec 19 20:55:16 CST 2013",Philippines,"@ItsMe_NVargas di ko alam haha un ung lumabas sa phone ehh sorry puu"
52113,jehnthegreat,"Thu Dec 19 20:55:18 CST 2013",Philippines,"Shine bright like some bacon #LOLsabahaynigly"
52252,2onedayph,"Thu Dec 19 20:55:23 CST 2013",Philippines,"@sehjy yun nmn pala :)"
52265,BhielzKy,"Thu Dec 19 20:55:24 CST 2013",philippines,"@bajiikjiik @gelaigel1990 @GILAtissimo ngee.. Madaot na ang pasalubong.. Hehe"
52292,HindiAkoMessiah,"Thu Dec 19 20:55:25 CST 2013",Philippines,"Scramble eggs with tuna. Nomnom :)"
52303,jayeeraahh,"Thu Dec 19 20:55:25 CST 2013",Philippines,"Mangaon ta ! :D 

Thank you ate luvim sa cake ♡ http://t.co/u0Lj1nXogn"
52304,Erickatiii,"Thu Dec 19 20:55:25 CST 2013",Philippines,"Pupunta ba ako sa paskuhan parang tinatamad ako. Maririnig ko naman inggay nila dito eh."
52341,PDeyto,"Thu Dec 19 20:55:27 CST 2013",Philippines,"Adopt the pace of mother nature; her secret is patience"
52545,SeanCalebb,"Thu Dec 19 20:58:58 CST 2013",Philippines,"Tangina gutom na gutom na ko :3"
52573,matheMACtics,"Thu Dec 19 20:58:59 CST 2013",Philippines,"New Haircut new life¡♡"
52589,yeyskie,"Thu Dec 19 20:59:00 CST 2013",philippines,"@SirArvi  go lang ..:-)"
52621,_miguelcarloss,"Thu Dec 19 20:59:01 CST 2013",Philippines,"Walang pera, ang masaklap pa, tumatanda na, wala na magbibigay pera sa pasko #Nakakaiyak"
52708,RheinELF_gaemer,"Thu Dec 19 20:59:05 CST 2013",Philippines,"@iamtarajing oh, pano kapag nakita nya?"
52710,andreafabillar_,"Thu Dec 19 20:59:05 CST 2013",Philippines,"Kaya pla walang tumatagal na babae sa knya, kase bading siyaaa <3"
52779,vetyluckytee,"Thu Dec 19 20:59:08 CST 2013",Philippines,"@CrazyGraceee @jamescaraan @ohmeeyaa @zeeiwashita sang Mcdo ba yan?"
52792,klarenceHyun_22,"Thu Dec 19 20:59:08 CST 2013",philippines,"GoodEvening. :))"
52813,kyuriiii,"Thu Dec 19 20:59:09 CST 2013",philippines,"Gusto ko ng cookie butter mcflurry!!"
52886,QueenieElaine,"Thu Dec 19 20:59:12 CST 2013",Philippines,"DEAR ATE JANE, Mga sugad hne nga oras nag fa-flashback haak mind tnan nga memories naton together. An at food... http://t.co/DOCjCi7ZbC"
52946,feeling_meh3,"Thu Dec 19 20:59:15 CST 2013",Philippines,"How I want to eat pizza full of cheeze @__@"
52948,MajicSky_Flakes,"Thu Dec 19 20:59:15 CST 2013",philippines,"RT @CAMaazing: Sorry for whatever I said I was just hungry at that time :P"
53026,ChiiChaaBel,"Thu Dec 19 20:59:18 CST 2013",Philippines,"Kung papagalitan lang ako ng dahil dito, aba. Mas maganda nalang na umuwi nalang agad ng LU."
53059,irenejmb,"Thu Dec 19 20:59:20 CST 2013",Philippines,"Thank you @itsmehugh ♥ :)"
53070,othatstotallyme,"Thu Dec 19 20:59:20 CST 2013",Philippines,"RT @NotesOfQuotes: Ang sarap umibig. Pero mas masarap talaga kumain. Punyemas."
53154,JarenOfficial,"Thu Dec 19 20:59:24 CST 2013",Philippines,"@NeilChog hahahaha #peymusproblems"
53249,cesunglao,"Thu Dec 19 20:59:28 CST 2013",Philippines,"Happy Birthday, Deggieboy!! ;)) (@ New York Supreme) http://t.co/tfnTzVKcmK"
53310,andreafabillar_,"Thu Dec 19 20:59:31 CST 2013",Philippines,"@IbannaKaylaaa opo :( grabe."
53390,Its_EmDiaz,"Thu Dec 19 20:59:35 CST 2013","Philippines ","Di ko kasalanan pag nag bago ako sa inyo :)"
53420,1D5SOSmash,"Thu Dec 19 20:59:36 CST 2013",Philippines,"@standbyme_harry hiiiii. Could you dm me to malum? Their follow would be a perfect christmas gift. Thank you. :)) xx"
53529,camillelacadin,"Thu Dec 19 20:59:40 CST 2013",Philippines,"Our own version of Mixed Fruit Cheesecake with Nutella ;))) #cheesecake http://t.co/tTqsrPPgFZ"
53574,_miguelcarloss,"Thu Dec 19 20:59:42 CST 2013",Philippines,"@ssapprentice hahaha sasali lang ako pag wala nag volunteer"
53606,iPabloPmntl,"Thu Dec 19 20:59:43 CST 2013",philippines,"Happy Birthday Eff! :) (@ Greenwich) http://t.co/8Cj4bYZOVZ"
53621,reginaquinto,"Thu Dec 19 20:59:44 CST 2013",Philippines,"I wonder if he did wish to talk to me? :/"
53671,SuperLest,"Thu Dec 19 20:59:47 CST 2013",Philippines,"Di ko na kaya ang gutom na itoooo!"
53696,johnray_cb,"Thu Dec 19 20:59:48 CST 2013",Philippines,"Reading The Hunger Games and i think this book is fantastic! Page turner indeed. Good job Collins! :)"
53721,gengenlu,"Thu Dec 19 20:59:49 CST 2013",Philippines,"shet naalala ko tuloy yung nakatapak si xevy bitch ng daga kadiri lumabas yung dugo naawa ako dun sa daga the feels HAHAHAHAHA ✌️"
